,y - Velocity Feet / Sec,Cd ,CG Inches,CP Inches,Longitudinal moment of inertia Ounces-Inches^2,Radial moment of inertia Ounces-Inches^2,CNa - normal force coefficient ,
55.915000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.917500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.920000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.922500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.925000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.927500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.930000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.932500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.935000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.937500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.940000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.942500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.945000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.947500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.950000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.952500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.955000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.957500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.960000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.962500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.965000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.967500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.970000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.972500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.975000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.977500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.980000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.982500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.985000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.987500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.990000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.992500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.995000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
55.997500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.000000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.002500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.005000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.007500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.010000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.012500,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.015000,-13.341000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.017500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.020000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.022500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.025000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.027500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.030000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.032500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.035000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.037500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.040000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.042500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.045000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.047500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.050000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.052500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.055000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.057500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.060000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.062500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.065000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.067500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.070000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.072500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.075000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.077500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.080000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.082500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.085000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.087500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.090000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.092500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.095000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.097500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.100000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.102500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.105000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.107500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.110000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.112500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.115000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.117500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.120000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.122500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.125000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.127500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.130000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.132500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.135000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.137500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.140000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.142500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.145000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.147500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.150000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.152500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.155000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.157500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.160000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.162500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.165000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.167500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.170000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.172500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.175000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.177500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.180000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.182500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.185000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.187500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.190000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.192500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.195000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.197500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.200000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.202500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.205000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.207500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.210000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.212500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.215000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.217500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.220000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.222500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.225000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.227500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.230000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.232500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.235000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.237500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.240000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.242500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.245000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.247500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.250000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.252500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.255000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.257500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.260000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.262500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.265000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.267500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.270000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.272500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.275000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.277500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.280000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.282500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.285000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.287500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.290000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.292500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.295000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.297500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.300000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.302500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.305000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.307500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.310000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.312500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.315000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.317500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.320000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.322500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.325000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.327500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.330000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.332500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.335000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.337500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.340000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.342500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.345000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.347500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.350000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.352500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.355000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.357500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.360000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.362500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.365000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.367500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.370000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.372500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.375000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.377500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.380000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.382500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.385000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.387500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.390000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.392500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.395000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.397500,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.400000,-13.340000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.402500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.405000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.407500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.410000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.412500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.415000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.417500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.420000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.422500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.425000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.427500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.430000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.432500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.435000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.437500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.440000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.442500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.445000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.447500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.450000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.452500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.455000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.457500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.460000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.462500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.465000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.467500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.470000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.472500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.475000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.477500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.480000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.482500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.485000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.487500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.490000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.492500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.495000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.497500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.500000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.502500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.505000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.507500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.510000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.512500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.515000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.517500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.520000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.522500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.525000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.527500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.530000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.532500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.535000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.537500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.540000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.542500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.545000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.547500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.550000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.552500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.555000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.557500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.560000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.562500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.565000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.567500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.570000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.572500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.575000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.577500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.580000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.582500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.585000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.587500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.590000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.592500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.595000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.597500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.600000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.602500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.605000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.607500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.610000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.612500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.615000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.617500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.620000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.622500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.625000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.627500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.630000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.632500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.635000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.637500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.640000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.642500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.645000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.647500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.650000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.652500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.655000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.657500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.660000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.662500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.665000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.667500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.670000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.672500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.675000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.677500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.680000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.682500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.685000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.687500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.690000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.692500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.695000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.697500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.700000,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
56.702500,-13.339000, 0.750000,19.170000,19.163000,1398.589831,23.204253,14.013843,
